shopTitle,price,title,auction,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size
蓝梦科技,4324.00,Apple/苹果 <span class=H>iPhone</span> 14国行正品5G手机全新现货苹果14Pro/14Promax,item.taobao.com/item.htm?id=733444415333&ns=1&abbucket=15#detail,733444415333,4人付款,广东 深圳,0,0,1,0,1,A15 仿生芯片,1200万,20W,
小6的苹果手机店,7999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max灵动岛钛金属全网通国行全新手机,item.taobao.com/item.htm?id=771270270567&ns=1&abbucket=15#detail,771270270567,3人付款,上海,0,0,1,0,0,A17 Pro 芯片,4800万,40W,
爱芳数码 65期金牌卖家,4398.00,【当天发货】Apple/苹果 <span class=H>iPhone</span> 13 Pro苹果13pro国行bs资源手机,item.taobao.com/item.htm?id=712131351939&ns=1&abbucket=15#detail,712131351939,0人付款,广东 深圳,1,0,1,0,0,A15,1200万,20W,
魅立数码专营店,8799.00,【官方正品】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max手机 全系灵动岛旗舰官方正品5G全网通,detail.tmall.com/item.htm?id=774779635041&ns=1&abbucket=15,774779635041,4人付款,广东 深圳,1,0,1,0,0,A17 Pro 芯片,4800万,,6.7英寸
苏宁易购直营企业店,6749.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro苹果新款5G全网通手机 苏宁苹果,item.taobao.com/item.htm?id=762168967220&ns=1&abbucket=15#detail,762168967220,7人付款,北京,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
合肥天地通讯商城,3779.00,Apple/苹果 <span class=H>iPhone</span> 13 全新国行 未拆封未激活的原封新机 双卡5g,item.taobao.com/item.htm?id=656690647050&ns=1&abbucket=15#detail,656690647050,1人付款,安徽 合肥,1,0,1,0,1,A15,1200万,20W,
超凡数码 十年老店,4200.00,Apple/苹果 <span class=H>iPhone</span>13ProMax苹果13pro全网通5G手机分期免息,item.taobao.com/item.htm?id=765037097498&ns=1&abbucket=15#detail,765037097498,35人付款,广东 揭阳,0,0,1,0,0,A15,1200万,20W,
华商通讯,3598.00,Apple/苹果 <span class=H>iPhone</span> 14新款苹果14pro苹果14promax苹果14plus手机,item.taobao.com/item.htm?id=713781642197&ns=1&abbucket=15#detail,713781642197,1人付款,广东 广州,1,0,1,0,1,A15 仿生芯片,1200万,20W,
可达数码科技,3600.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 原装正品新款<span class=H>iPhone</span> <span class=H>15</span>plus灵动岛国行双卡,item.taobao.com/item.htm?id=763892893202&ns=1&abbucket=15#detail,763892893202,1人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
奇点手机通讯,4800.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行原封未激活上海同城闪送6.1寸苹果<span class=H>15</span>,item.taobao.com/item.htm?id=740147197490&ns=1&abbucket=15#detail,740147197490,4人付款,上海,0,0,1,0,0,A16 仿生芯片,4800万,20W,
iPhone 在线商店,4019.00,Apple/苹果 <span class=H>iPhone</span> 13 Pro 国行正品5G全网通苹果13pro原装手机,item.taobao.com/item.htm?id=676937898252&ns=1&abbucket=15#detail,676937898252,2人付款,广东 深圳,1,0,1,0,1,A15,1200万,20W,
恩载数码,8999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro,item.taobao.com/item.htm?id=769960675537&ns=1&abbucket=15#detail,769960675537,200+人付款,浙江 金华,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
龙华通讯,3879.00,Apple/苹果 <span class=H>iPhone</span> 13 支持5G 双卡双待 苹果手机 全新未激活,item.taobao.com/item.htm?id=759019190690&ns=1&abbucket=15#detail,759019190690,60人付款,广东 深圳,0,0,0,0,0,A15,1200万,20W,
平安数码,3998.00,顺丰包邮 Apple/苹果 <span class=H>iPhone</span> 14 Plus苹果14ProMax苹果14 手机5G,item.taobao.com/item.htm?id=733565430360&ns=1&abbucket=15#detail,733565430360,1人付款,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200万,20W,
爱球数码手机店,4459.00,【原封正品】Apple/苹果 <span class=H>iPhone</span> 14 Plus苹果14promax国行手机5g,item.taobao.com/item.htm?id=694265388536&ns=1&abbucket=15#detail,694265388536,1人付款,广东 深圳,1,0,1,1,0,A15 仿生芯片,1200万,20W,
吉易通讯,5600.00,【实体店现货】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus  广州闪送 花呗分期,item.taobao.com/item.htm?id=740212669445&ns=1&abbucket=15#detail,740212669445,4人付款,广东 广州,0,0,1,0,0,A16 仿生芯片,4800万,20W,
威祥数码通讯,916.00,Apple/苹果 <span class=H>iPhone</span> SE (第三代se3 原装正品5G全网通手机A<span class=H>15</span>芯片,item.taobao.com/item.htm?id=759821284806&ns=1&abbucket=15#detail,759821284806,8人付款,广东 深圳,0,0,1,0,1,A15,1200万,20W,
轻松换数码旗舰店,7859.00,【24期免息 顺丰速发】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro手机全网通5G国行旗舰店<span class=H>15</span>pro正品国行,detail.tmall.com/item.htm?id=739031325215&ns=1&abbucket=15,739031325215,5人付款,广东 深圳,1,0,1,0,0,A17 Pro 芯片,4800万,,6.1英寸
利基通讯,4380.00,现货 Apple/苹果 <span class=H>iPhone</span> 14 i14 手机 全新正品 国行原封未激活,item.taobao.com/item.htm?id=683965298683&ns=1&abbucket=15#detail,683965298683,2人付款,广东 珠海,0,0,0,1,1,A15 仿生芯片,1200万,20W,
迷制数码,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=750567774170&ns=1&abbucket=15#detail,750567774170,1000+人付款,浙江 金华,1,0,1,0,0,A16 仿生芯片,4800万,20W,
久汇数码专营店,9119.00,24期免息送碎屏险当天发Apple苹果 <span class=H>iPhone</span> 14 Pro Max5G手机国行官方旗舰店<span class=H>iPhone</span><span class=H>15</span>promax新品直降官网13pro,detail.tmall.com/item.htm?id=657694963176&ns=1&abbucket=15,657694963176,1人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,,6.7英寸
易购通讯数码城,1938.00,Apple/苹果 <span class=H>iPhone</span> 12 苹果12国行双卡全网通5G手机分期免息,item.taobao.com/item.htm?id=729381096762&ns=1&abbucket=15#detail,729381096762,15人付款,广东 深圳,1,0,1,0,0,A14,1200万,20W,
老马手机新店,3888.00,Apple/苹果 <span class=H>iPhone</span> 13 Pro 13P 6.1寸 国行原装正品双卡 老马手机,item.taobao.com/item.htm?id=751283902926&ns=1&abbucket=15#detail,751283902926,0人付款,广东 深圳,1,0,1,0,0,A15,1200万,20W,
Machome苹果家园上海,4980.00,Apple/苹果<span class=H>iPhone</span> 14 Plus 5G全网通手机6.7英寸国行全新正品原封,item.taobao.com/item.htm?id=732120423165&ns=1&abbucket=15#detail,732120423165,1人付款,上海,0,0,1,0,1,A15 仿生芯片,1200万,20W,
淘宝珍库3C数码馆,8888.00,准新品 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 国行正品 现货速发,item.taobao.com/item.htm?id=773151006343&ns=1&abbucket=15#detail,773151006343,1人付款,浙江 杭州,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
耀壹数码通讯,5999.00,Apple/苹果 <span class=H>iPhone</span> 14 128GB,item.taobao.com/item.htm?id=771711027436&ns=1&abbucket=15#detail,771711027436,37人付款,山东 济南,0,0,1,0,0,A15 仿生芯片,1200万,20W,
超盈数码,3768.00,现货Apple/苹果 <span class=H>iPhone</span> 13 全新原封国行正品苹果手机13 6.1英寸,item.taobao.com/item.htm?id=694520072021&ns=1&abbucket=15#detail,694520072021,2人付款,广东 深圳,1,0,1,0,0,A15,双1200万,20W,
成都长庚通讯,6689.00,苹果<span class=H>15</span>pro可分期付款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro国行原封5G手机,item.taobao.com/item.htm?id=739652126336&ns=1&abbucket=15#detail,739652126336,4人付款,四川 成都,0,0,0,0,0,A17 Pro 芯片,4800万,20W,
独贩数码正品,4350.00,香港澳门代购Apple/苹果 <span class=H>iPhone</span> 14 国行港行全新苹果14 原封,item.taobao.com/item.htm?id=683368617038&ns=1&abbucket=15#detail,683368617038,1人付款,广东 深圳,0,0,1,0,1,A15 仿生芯片,1200万,20W,
BLACKOCEANDIGITAl海外旗,4499.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 手机5G全网通美版有锁,detail.tmall.com/item.htm?id=749336710034&ns=1&abbucket=15,749336710034,6人付款,香港 新界,0,0,1,0,0,A16 仿生芯片,4800万,,6.7英寸
小超数码科技,2350.00,Apple/苹果 <span class=H>iPhone</span> 13国行双卡分期5G全球购US/qpe稳定,item.taobao.com/item.htm?id=655931417638&ns=1&abbucket=15#detail,655931417638,23人付款,山东 济宁,0,0,1,1,0,A15,1200万,20W,
蘑菇酱数码,2570.00,12期分期免息/Apple/苹果 <span class=H>iPhone</span> 13国BS资源US卡贴花呗激活手机,item.taobao.com/item.htm?id=675820600536&ns=1&abbucket=15#detail,675820600536,4人付款,广东 深圳,1,0,0,1,0,A15,1200万,20W,
乐自由数码专营店,10163.03,新品【24期免息】顺丰包邮Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max全网通5G手机正品国行手机官方正品<span class=H>iphone</span>,detail.tmall.com/item.htm?id=738937126653&ns=1&abbucket=15,738937126653,3人付款,广东 深圳,1,0,1,0,0,A17 Pro 芯片,4800万,,6.7英寸
珠峰数码,6700.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 原封 全新机 HK版 <span class=H>iPhone</span> <span class=H>15</span> 国行,item.taobao.com/item.htm?id=741776345712&ns=1&abbucket=15#detail,741776345712,1人付款,广东 珠海,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
蘑菇酱数码,2980.00,Apple/苹果 <span class=H>iPhone</span> 14 Plus国行BS资源卡贴机未激活花呗分期手机,item.taobao.com/item.htm?id=683809204535&ns=1&abbucket=15#detail,683809204535,3人付款,广东 深圳,1,0,0,1,0,A15 仿生芯片,1200万,20W,
利基通讯,3750.00,Apple/苹果 <span class=H>iPhone</span> 13 美行无锁 全网通5G单卡 原装正品 手机,item.taobao.com/item.htm?id=661538207362&ns=1&abbucket=15#detail,661538207362,2人付款,广东 珠海,0,0,1,1,1,A15,1200万,20W,
名品数码诚信的店铺,12318.00,现货Huawei/华为 Mate X5折叠轻薄MateX5典藏版商务办公拍照手机,item.taobao.com/item.htm?id=745528255970&ns=1&abbucket=15#detail,745528255970,9人付款,北京,1,0,1,0,0,NA,5000万+1300万+1200万,66W+50W,
成都科技前沿通讯,4969.00,成都闪送Apple/苹果 <span class=H>iPhone</span> 13 Pro Max正品5G手机官方网promax,item.taobao.com/item.htm?id=681627145497&ns=1&abbucket=15#detail,681627145497,2人付款,四川 成都,0,0,1,0,1,A15,1200万,20W,
凡人数码通讯,8628.00,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max国行正品全新<span class=H>15</span>promax手机,item.taobao.com/item.htm?id=738882109585&ns=1&abbucket=15#detail,738882109585,5人付款,江苏 南京,1,0,1,0,0,A17 Pro 芯片,4800万,20W,
淘宝珍库3C数码馆,6239.00,【准新品】 Apple/苹果 <span class=H>iPhone</span>14Plus512GBA<span class=H>15</span>国行正品现货速发,item.taobao.com/item.htm?id=773154150723&ns=1&abbucket=15#detail,773154150723,0人付款,浙江 杭州,0,0,1,0,0,A15 仿生芯片,1200万,20W,
当当手机,5250.00,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 苹果5G手机<span class=H>15</span>ProMax送20W快充,item.taobao.com/item.htm?id=740197998629&ns=1&abbucket=15#detail,740197998629,5人付款,广东 深圳,1,0,1,0,0,A17 Pro 芯片,4800万,20W,
华城数码,39.99,官方正品新款i<span class=H>15</span>pro max智能手机便宜百元学生价游戏5G安卓备用机,item.taobao.com/item.htm?id=776008291981&ns=1&abbucket=15#detail,776008291981,100+人付款,广东 深圳,0,0,1,0,0,骁龙865,4100万,50 W,
独贩数码正品,5100.00,香港澳门代购Apple/苹果 <span class=H>iPhone</span> 14 Plus 6.7寸 14Plus 国行港,item.taobao.com/item.htm?id=731968962861&ns=1&abbucket=15#detail,731968962861,0人付款,广东 深圳,0,0,1,0,1,A15 仿生芯片,1200万,20W,
浩酷3C数码,5999.00,Apple/苹果 <span class=H>iPhone</span> 14 128GB,item.taobao.com/item.htm?id=757640472295&ns=1&abbucket=15#detail,757640472295,34人付款,浙江 金华,1,0,1,0,0,A15 仿生芯片,1200万,20W,
JK苹果,4400.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 全新未激活全网通5G,item.taobao.com/item.htm?id=742020324971&ns=1&abbucket=15#detail,742020324971,3人付款,江苏 南京,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
昊天通讯数码,2579.00,【14】Apple/苹果 <span class=H>iPhone</span> 14 手机苹果14手机5G国行双卡6.1英寸,item.taobao.com/item.htm?id=683510896610&ns=1&abbucket=15#detail,683510896610,4人付款,广东 深圳,0,0,1,0,1,A15 仿生芯片,1200万,20W,
淘宝珍库自营服务店,999999.00,Apple/苹果 <span class=H>iPhone</span> 13 mini 大陆国行 5G 手机 星光色,item.taobao.com/item.htm?id=732232410077&ns=1&abbucket=15#detail,732232410077,0人付款,浙江 杭州,0,0,1,0,0,A15,1200万,20W,
手机妈妈分期数码,1835.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max手机国行正品全新20%首付信用分期,item.taobao.com/item.htm?id=771962499028&ns=1&abbucket=15#detail,771962499028,4人付款,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
淘宝珍库自营服务店,8999.00,Apple/苹果 <span class=H>iPhone</span> 13 绿色,item.taobao.com/item.htm?id=728804962689&ns=1&abbucket=15#detail,728804962689,0人付款,浙江 杭州,0,0,1,0,0,A15,1200万,20W,
数字淘淘,6660.00,23年新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro钛金属原装国行正品现货,item.taobao.com/item.htm?id=740053100946&ns=1&abbucket=15#detail,740053100946,2人付款,江苏 南京,0,0,0,0,0,A17 Pro 芯片,4800万,40W,
东洋倒爷家 专注苹果全球代购,4749.00,【12期免息】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro国行5G双卡手机Promax现货,item.taobao.com/item.htm?id=774210395448&ns=1&abbucket=15#detail,774210395448,7人付款,天津,0,0,1,1,0,A17 Pro 芯片,4800万,20W,
昊天通讯数码,5119.00,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max旗舰5G手机苹果<span class=H>15</span>pm手机,item.taobao.com/item.htm?id=739704538618&ns=1&abbucket=15#detail,739704538618,12人付款,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
小超数码科技,2565.00,Apple/苹果 <span class=H>iPhone</span> 14 国行5G卡槽美港双卡qpe卡贴机版分期plus,item.taobao.com/item.htm?id=692398376329&ns=1&abbucket=15#detail,692398376329,11人付款,山东 济宁,0,0,1,1,0,A15 仿生芯片,1200万,20W,
BLACKOCEANDIGITAl海外旗,3299.00,Apple/苹果14 pro max 美版有锁手机带卡贴5G全网通全新机<span class=H>iPhone</span> 14系列手机,detail.tmall.com/item.htm?id=721602791836&ns=1&abbucket=15,721602791836,4人付款,香港 香港岛,0,0,1,0,0,A15 仿生芯片,1200万,,6.1英寸
同窗数码 大学生店铺,4158.00,Apple/苹果 <span class=H>iPhone</span> 13 Pro国行全网通5G正品手机A<span class=H>15</span>原,item.taobao.com/item.htm?id=773802513264&ns=1&abbucket=15#detail,773802513264,9人付款,广东 广州,0,0,1,0,1,A15,1200万,20W,
赛信数码,5155.00,【香菇宠粉嘉年华】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 5G双卡手机全网通,item.taobao.com/item.htm?id=776393773685&ns=1&abbucket=15#detail,776393773685,3人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
中国移动手机官方旗舰店,2599.00,【移动用户专享/晒单享50元红包】OPPO一加 Ace 3 OnePlus 官旗新款游戏学生智能拍照5G手机第二代骁龙8,detail.tmall.com/item.htm?id=769958347136&ns=1&abbucket=15,769958347136,1人付款,广东 广州,1,0,1,0,0,高通骁龙8 Gen2,主摄5000万+超广角800万+微距200万,100W,
耀壹数码通讯,5999.00,Apple/苹果 <span class=H>iPhone</span> 14 128GB,item.taobao.com/item.htm?id=771663748989&ns=1&abbucket=15#detail,771663748989,12人付款,山东 济南,0,0,1,0,0,A15 仿生芯片,1200万,20W,
小超数码科技,3750.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus国行5G卡槽美港双卡qpe卡贴机版pro,item.taobao.com/item.htm?id=739514636113&ns=1&abbucket=15#detail,739514636113,9人付款,山东 济宁,0,0,1,1,0,A16 仿生芯片,4800万,20W,
合肥天地通讯商城,6689.00,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro国行正品旗舰手机苹果双卡5g全网通,item.taobao.com/item.htm?id=738307984819&ns=1&abbucket=15#detail,738307984819,10人付款,安徽 合肥,1,0,1,0,0,A17 Pro 芯片,4800万,20W,
慕卿数码,4750.00,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max国行正品双卡5G全网通手机顺丰现货,item.taobao.com/item.htm?id=759125518251&ns=1&abbucket=15#detail,759125518251,15人付款,广东 深圳,0,0,1,0,0,A15,1200万,20W,
兰西雅数码,2659.00,Apple/苹果 <span class=H>iPhone</span> 14手机苹果14手机<span class=H>iPhone</span>14Plus手机全网通5G,item.taobao.com/item.htm?id=753318103881&ns=1&abbucket=15#detail,753318103881,12人付款,广东 深圳,1,0,1,0,0,A15 仿生芯片,1200万,20W,
oksj数码旗舰店,5599.00,【24期分期】送碎屏保Apple/苹果<span class=H>iPhone</span><span class=H>15</span> Plus新款手机官方旗舰店国行正品苹果<span class=H>15</span>promax官网直降14,detail.tmall.com/item.htm?id=680210102472&ns=1&abbucket=15,680210102472,4人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,,6.7英寸
吉易通讯,4800.00,【实体店现货】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>  广州闪送 花呗分期,item.taobao.com/item.htm?id=740425743566&ns=1&abbucket=15#detail,740425743566,8人付款,广东 广州,0,0,1,0,0,A16 仿生芯片,4800万,20W,
GD意难忘数码,4750.00,Apple/苹果 <span class=H>iPhone</span> 13 Pro国行正品全网通5G双卡智能手机顺丰包邮,item.taobao.com/item.htm?id=758714601588&ns=1&abbucket=15#detail,758714601588,17人付款,广东 深圳,0,0,1,0,0,A15,1200万,20W,
小俊数码 十年老店 服务赢得信赖,6780.00,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 苹果手机6.1寸 正品国行原封,item.taobao.com/item.htm?id=739194744667&ns=1&abbucket=15#detail,739194744667,2人付款,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
启航数码007,2500.00,Apple/苹果 <span class=H>iPhone</span> 14 6.1寸移动联通电信5G正品旗舰现货三网手机,item.taobao.com/item.htm?id=687481445861&ns=1&abbucket=15#detail,687481445861,1人付款,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200万,20W,
果粉优品,4459.00,【全新原封】Apple/苹果 <span class=H>iPhone</span> 14苹果14plus 14promax国行手机,item.taobao.com/item.htm?id=701802659773&ns=1&abbucket=15#detail,701802659773,2人付款,广东 深圳,1,0,1,1,0,A15 仿生芯片,1200万,20W,
云端科技联创,6148.00,Apple/苹果 <span class=H>iPhone</span> 14 Pro Max国行原装正品新款苹果14promax双卡,item.taobao.com/item.htm?id=762202481843&ns=1&abbucket=15#detail,762202481843,15人付款,广东 东莞,1,0,1,0,1,A16 仿生芯片,4800万,20W,
